Variable:,location_id,location_name,FIPS,cause_id,cause_name,sex_id,sex,year_id,mx,upper,lower
,1202,Cass County,17017,,,,,,,,
,1195,Champaign County,17019,,,,,,,,
,1210,Christian County,17021,,,,,,,,
,1218,Clark County,17023,,,,,,,,
,1228,Clay County,17025,,,,,,,,
,1232,Clinton County,17027,,,,,,,,
,1213,Coles County,17029,,,,,,,,
,1263,Cook County,17031,,,,,,,,
,1224,Crawford County,17033,,,,,,,,
,1220,Cumberland County,17035,,,,,,,,
,1265,DeKalb County,17037,,,,,,,,
,1198,De Witt County,17039,,,,,,,,
,1207,Douglas County,17041,,,,,,,,
,1266,DuPage County,17043,,,,,,,,
,1206,Edgar County,17045,,,,,,,,
,1235,Edwards County,17047,,,,,,,,
,1223,Effingham County,17049,,,,,,,,
,1222,Fayette County,17051,,,,,,,,
,1185,Ford County,17053,,,,,,,,
,1244,Franklin County,17055,,,,,,,,
,1190,Fulton County,17057,,,,,,,,
,1246,Gallatin County,17059,,,,,,,,
,1217,Greene County,17061,,,,,,,,
,1174,Grundy County,17063,,,,,,,,
,1241,Hamilton County,17065,,,,,,,,
,1191,Hancock County,17067,,,,,,,,
,1249,Hardin County,17069,,,,,,,,
,1182,Henderson County,17071,,,,,,,,
,1173,Henry County,17073,,,,,,,,
,1184,Iroquois County,17075,,,,,,,,
,1245,Jackson County,17077,,,,,,,,
,1225,Jasper County,17079,,,,,,,,
,1239,Jefferson County,17081,,,,,,,,
,1221,Jersey County,17083,,,,,,,,
,1167,Jo Daviess County,17085,,,,,,,,
,1252,Johnson County,17087,,,,,,,,
,1264,Kane County,17089,,,,,,,,
,1177,Kankakee County,17091,,,,,,,,
,1170,Kendall County,17093,,,,,,,,
,1179,Knox County,17095,,,,,,,,
,1260,Lake County,17097,,,,,,,,
,1171,LaSalle County,17099,,,,,,,,
,1229,Lawrence County,17101,,,,,,,,
,1268,Lee County,17103,,,,,,,,
,1181,Livingston County,17105,,,,,,,,
,1196,Logan County,17107,,,,,,,,
,1192,McDonough County,17109,,,,,,,,
,1258,McHenry County,17111,,,,,,,,
,1188,McLean County,17113,,,,,,,,
,1204,Macon County,17115,,,,,,,,
,1216,Macoupin County,17117,,,,,,,,
,1227,Madison County,17119,,,,,,,,
,1231,Marion County,17121,,,,,,,,
,1180,Marshall County,17123,,,,,,,,
,1194,Mason County,17125,,,,,,,,
,1253,Massac County,17127,,,,,,,,
,1201,Menard County,17129,,,,,,,,
,1175,Mercer County,17131,,,,,,,,
,1237,Monroe County,17133,,,,,,,,
,1215,Montgomery County,17135,,,,,,,,
,1208,Morgan County,17137,,,,,,,,
,1211,Moultrie County,17139,,,,,,,,
,1261,Ogle County,17141,,,,,,,,
,1186,Peoria County,17143,,,,,,,,
,1243,Perry County,17145,,,,,,,,
,1197,Piatt County,17147,,,,,,,,
,1209,Pike County,17149,,,,,,,,
,1250,Pope County,17151,,,,,,,,
,1255,Pulaski County,17153,,,,,,,,
,1176,Putnam County,17155,,,,,,,,
,1242,Randolph County,17157,,,,,,,,
,1230,Richland County,17159,,,,,,,,
,1168,Rock Island County,17161,,,,,,,,
,1233,Saint Clair County,17163,,,,,,,,
,1247,Saline County,17165,,,,,,,,
,1205,Sangamon County,17167,,,,,,,,
,1199,Schuyler County,17169,,,,,,,,
,1212,Scott County,17171,,,,,,,,
,1214,Shelby County,17173,,,,,,,,
,1178,Stark County,17175,,,,,,,,
,1256,Stephenson County,17177,,,,,,,,
,1189,Tazewell County,17179,,,,,,,,
,1251,Union County,17181,,,,,,,,
,1193,Vermilion County,17183,,,,,,,,
,1236,Wabash County,17185,,,,,,,,
,1183,Warren County,17187,,,,,,,,
,1238,Washington County,17189,,,,,,,,
,1234,Wayne County,17191,,,,,,,,
,1240,White County,17193,,,,,,,,
,1267,Whiteside County,17195,,,,,,,,
,1169,Will County,17197,,,,,,,,
,1248,Williamson County,17199,,,,,,,,
,1257,Winnebago County,17201,,,,,,,,
,1187,Woodford County,17203,,,,,,,,
,1285,Adams County,18001,,,,,,,,
,1278,Allen County,18003,,,,,,,,
,1325,Bartholomew County,18005,,,,,,,,
,1290,Benton County,18007,,,,,,,,
,1292,Blackford County,18009,,,,,,,,
,1305,Boone County,18011,,,,,,,,
,1326,Brown County,18013,,,,,,,,
,1289,Carroll County,18015,,,,,,,,
,1287,Cass County,18017,,,,,,,,
,1344,Clark County,18019,,,,,,,,
,1321,Clay County,18021,,,,,,,,
,1297,Clinton County,18023,,,,,,,,
,1348,Crawford County,18025,,,,,,,,
,1340,Daviess County,18027,,,,,,,,
,1328,Dearborn County,18029,,,,,,,,
,1324,Decatur County,18031,,,,,,,,
,1272,DeKalb County,18033,,,,,,,,
,1300,Delaware County,18035,,,,,,,,
,1347,Dubois County,18037,,,,,,,,
,1358,Elkhart County,18039,,,,,,,,
,1315,Fayette County,18041,,,,,,,,
,1350,Floyd County,18043,,,,,,,,
,1301,Fountain County,18045,,,,,,,,
,1322,Franklin County,18047,,,,,,,,
,1280,Fulton County,18049,,,,,,,,
,1346,Gibson County,18051,,,,,,,,
,1291,Grant County,18053,,,,,,,,
,1332,Greene County,18055,,,,,,,,
,1303,Hamilton County,18057,,,,,,,,
,1310,Hancock County,18059,,,,,,,,
,1349,Harrison County,18061,,,,,,,,
,1312,Hendricks County,18063,,,,,,,,
,1307,Henry County,18065,,,,,,,,
,1294,Howard County,18067,,,,,,,,
,1283,Huntington County,18069,,,,,,,,
,1333,Jackson County,18071,,,,,,,,
,1277,Jasper County,18073,,,,,,,,
,1293,Jay County,18075,,,,,,,,
,1337,Jefferson County,18077,,,,,,,,
,1331,Jennings County,18079,,,,,,,,
,1318,Johnson County,18081,,,,,,,,
,1338,Knox County,18083,,,,,,,,
,1274,Kosciusko County,18085,,,,,,,,
,1359,LaGrange County,18087,,,,,,,,
,1269,Lake County,18089,,,,,,,,
,1356,LaPorte County,18091,,,,,,,,
,1335,Lawrence County,18093,,,,,,,,
,1299,Madison County,18095,,,,,,,,
,1311,Marion County,18097,,,,,,,,
,1273,Marshall County,18099,,,,,,,,
,1339,Martin County,18101,,,,,,,,
,1284,Miami County,18103,,,,,,,,
,1327,Monroe County,18105,,,,,,,,
,1304,Montgomery County,18107,,,,,,,,
,1319,Morgan County,18109,,,,,,,,
,1279,Newton County,18111,,,,,,,,
,1271,Noble County,18113,,,,,,,,
,1334,Ohio County,18115,,,,,,,,
,1343,Orange County,18117,,,,,,,,
,1323,Owen County,18119,,,,,,,,
,1309,Parke County,18121,,,,,,,,
,1351,Perry County,18123,,,,,,,,
,1345,Pike County,18125,,,,,,,,
,1270,Porter County,18127,,,,,,,,
,1353,Posey County,18129,,,,,,,,
,1281,Pulaski County,18131,,,,,,,,
,1313,Putnam County,18133,,,,,,,,
,1302,Randolph County,18135,,,,,,,,
,1329,Ripley County,18137,,,,,,,,
,1314,Rush County,18139,,,,,,,,
,1357,Saint Joseph County,18141,,,,,,,,
,1341,Scott County,18143,,,,,,,,
,1317,Shelby County,18145,,,,,,,,
,1354,Spencer County,18147,,,,,,,,
,1275,Starke County,18149,,,,,,,,
,1360,Steuben County,18151,,,,,,,,
,1330,Sullivan County,18153,,,,,,,,
,1336,Switzerland County,18155,,,,,,,,
,1295,Tippecanoe County,18157,,,,,,,,
,1298,Tipton County,18159,,,,,,,,
,1316,Union County,18161,,,,,,,,
,1355,Vanderburgh County,18163,,,,,,,,
,1306,Vermillion County,18165,,,,,,,,
,1320,Vigo County,18167,,,,,,,,
,1282,Wabash County,18169,,,,,,,,
,1296,Warren County,18171,,,,,,,,
,1352,Warrick County,18173,,,,,,,,
,1342,Washington County,18175,,,,,,,,
,1308,Wayne County,18177,,,,,,,,
,1286,Wells County,18179,,,,,,,,
,1288,White County,18181,,,,,,,,
,1276,Whitley County,18183,,,,,,,,
,1437,Adair County,19001,,,,,,,,
,1441,Adams County,19003,,,,,,,,
,1363,Allamakee County,19005,,,,,,,,
,1458,Appanoose County,19007,,,,,,,,
,1423,Audubon County,19009,,,,,,,,
,1405,Benton County,19011,,,,,,,,
,1395,Black Hawk County,19013,,,,,,,,
,1412,Boone County,19015,,,,,,,,
,1384,Bremer County,19017,,,,,,,,
,1394,Buchanan County,19019,,,,,,,,
,1386,Buena Vista County,19021,,,,,,,,
,1385,Butler County,19023,,,,,,,,
,1399,Calhoun County,19025,,,,,,,,
,1410,Carroll County,19027,,,,,,,,
,1436,Cass County,19029,,,,,,,,
,1416,Cedar County,19031,,,,,,,,
,1374,Cerro Gordo County,19033,,,,,,,,
,1383,Cherokee County,19035,,,,,,,,
,1379,Chickasaw County,19037,,,,,,,,
,1442,Clarke County,19039,,,,,,,,
,1375,Clay County,19041,,,,,,,,
,1381,Clayton County,19043,,,,,,,,
,1415,Clinton County,19045,,,,,,,,
,1409,Crawford County,19047,,,,,,,,
,1425,Dallas County,19049,,,,,,,,
,1454,Davis County,19051,,,,,,,,
,1456,Decatur County,19053,,,,,,,,
,1393,Delaware County,19055,,,,,,,,
,1449,Des Moines County,19057,,,,,,,,
,1367,Dickinson County,19059,,,,,,,,
,1391,Dubuque County,19061,,,,,,,,
,1370,Emmet County,19063,,,,,,,,
,1380,Fayette County,19065,,,,,,,,
,1378,Floyd County,19067,,,,,,,,
,1390,Franklin County,19069,,,,,,,,
,1450,Fremont County,19071,,,,,,,,
,1411,Greene County,19073,,,,,,,,
,1402,Grundy County,19075,,,,,,,,
,1421,Guthrie County,19077,,,,,,,,
,1400,Hamilton County,19079,,,,,,,,
,1376,Hancock County,19081,,,,,,,,
,1401,Hardin County,19083,,,,,,,,
,1420,Harrison County,19085,,,,,,,,
,1446,Henry County,19087,,,,,,,,
,1369,Howard County,19089,,,,,,,,
,1388,Humboldt County,19091,,,,,,,,
,1397,Ida County,19093,,,,,,,,
,1424,Iowa County,19095,,,,,,,,
,1403,Jackson County,19097,,,,,,,,
,1417,Jasper County,19099,,,,,,,,
,1444,Jefferson County,19101,,,,,,,,
,1426,Johnson County,19103,,,,,,,,
,1404,Jones County,19105,,,,,,,,
,1435,Keokuk County,19107,,,,,,,,
,1368,Kossuth County,19109,,,,,,,,
,1459,Lee County,19111,,,,,,,,
,1406,Linn County,19113,,,,,,,,
,1438,Louisa County,19115,,,,,,,,
,1447,Lucas County,19117,,,,,,,,
,1371,Lyon County,19119,,,,,,,,
,1433,Madison County,19121,,,,,,,,
,1429,Mahaska County,19123,,,,,,,,
,1432,Marion County,19125,,,,,,,,
,1413,Marshall County,19127,,,,,,,,
,1439,Mills County,19129,,,,,,,,
,1362,Mitchell County,19131,,,,,,,,
,1408,Monona County,19133,,,,,,,,
,1448,Monroe County,19135,,,,,,,,
,1440,Montgomery County,19137,,,,,,,,
,1428,Muscatine County,19139,,,,,,,,
,1373,O'Brien County,19141,,,,,,,,
,1366,Osceola County,19143,,,,,,,,
,1451,Page County,19145,,,,,,,,
,1377,Palo Alto County,19147,,,,,,,,
,1382,Plymouth County,19149,,,,,,,,
,1387,Pocahontas County,19151,,,,,,,,
,1418,Polk County,19153,,,,,,,,
,1430,Pottawattamie County,19155,,,,,,,,
,1419,Poweshiek County,19157,,,,,,,,
,1453,Ringgold County,19159,,,,,,,,
,1398,Sac County,19161,,,,,,,,
,1427,Scott County,19163,,,,,,,,
,1422,Shelby County,19165,,,,,,,,
,1372,Sioux County,19167,,,,,,,,
,1414,Story County,19169,,,,,,,,
,1407,Tama County,19171,,,,,,,,
,1452,Taylor County,19173,,,,,,,,
,1445,Union County,19175,,,,,,,,
,1455,Van Buren County,19177,,,,,,,,
,1443,Wapello County,19179,,,,,,,,
,1434,Warren County,19181,,,,,,,,
,1431,Washington County,19183,,,,,,,,
,1457,Wayne County,19185,,,,,,,,
,1392,Webster County,19187,,,,,,,,
,1364,Winnebago County,19189,,,,,,,,
,1365,Winneshiek County,19191,,,,,,,,
,1396,Woodbury County,19193,,,,,,,,
,1361,Worth County,19195,,,,,,,,
,1389,Wright County,19197,,,,,,,,
,1536,Allen County,20001,,,,,,,,
,1523,Anderson County,20003,,,,,,,,
,1474,Atchison County,20005,,,,,,,,
,1555,Barber County,20007,,,,,,,,
,1516,Barton County,20009,,,,,,,,
,1537,Bourbon County,20011,,,,,,,,
,1472,Brown County,20013,,,,,,,,
,1533,Butler County,20015,,,,,,,,
,1519,Chase County,20017,,,,,,,,
,1564,Chautauqua County,20019,,,,,,,,
,1563,Cherokee County,20021,,,,,,,,
,1463,Cheyenne County,20023,,,,,,,,
,1554,Clark County,20025,,,,,,,,
,1479,Clay County,20027,,,,,,,,
,1473,Cloud County,20029,,,,,,,,
,1521,Coffey County,20031,,,,,,,,
,1562,Comanche County,20033,,,,,,,,
,1552,Cowley County,20035,,,,,,,,
,1549,Crawford County,20037,,,,,,,,
,1464,Decatur County,20039,,,,,,,,
,1500,Dickinson County,20041,,,,,,,,
,1466,Doniphan County,20043,,,,,,,,
,1501,Douglas County,20045,,,,,,,,
,1534,Edwards County,20047,,,,,,,,
,1550,Elk County,20049,,,,,,,,
,1496,Ellis County,20051,,,,,,,,
,1506,Ellsworth County,20053,,,,,,,,
,1527,Finney County,20055,,,,,,,,
,1539,Ford County,20057,,,,,,,,
,1509,Franklin County,20059,,,,,,,,
,1489,Geary County,20061,,,,,,,,
,1497,Gove County,20063,,,,,,,,
,1484,Graham County,20065,,,,,,,,
,1544,Grant County,20067,,,,,,,,
,1538,Gray County,20069,,,,,,,,
,1514,Greeley County,20071,,,,,,,,
,1532,Greenwood County,20073,,,,,,,,
,1525,Hamilton County,20075,,,,,,,,
,1559,Harper County,20077,,,,,,,,
,1530,Harvey County,20079,,,,,,,,
,1543,Haskell County,20081,,,,,,,,
,1529,Hodgeman County,20083,,,,,,,,
,1475,Jackson County,20085,,,,,,,,
,1486,Jefferson County,20087,,,,,,,,
,1468,Jewell County,20089,,,,,,,,
,1502,Johnson County,20091,,,,,,,,
,1526,Kearny County,20093,,,,,,,,
,1548,Kingman County,20095,,,,,,,,
,1545,Kiowa County,20097,,,,,,,,
,1561,Labette County,20099,,,,,,,,
,1512,Lane County,20101,,,,,,,,
,1487,Leavenworth County,20103,,,,,,,,
,1491,Lincoln County,20105,,,,,,,,
,1522,Linn County,20107,,,,,,,,
,1494,Logan County,20109,,,,,,,,
,1508,Lyon County,20111,,,,,,,,
,1517,McPherson County,20113,,,,,,,,
,1518,Marion County,20115,,,,,,,,
,1471,Marshall County,20117,,,,,,,,
,1553,Meade County,20119,,,,,,,,
,1507,Miami County,20121,,,,,,,,
,1485,Mitchell County,20123,,,,,,,,
,1560,Montgomery County,20125,,,,,,,,
,1504,Morris County,20127,,,,,,,,
,1557,Morton County,20129,,,,,,,,
,1470,Nemaha County,20131,,,,,,,,
,1547,Neosho County,20133,,,,,,,,
,1513,Ness County,20135,,,,,,,,
,1460,Norton County,20137,,,,,,,,
,1505,Osage County,20139,,,,,,,,
,1482,Osborne County,20141,,,,,,,,
,1488,Ottawa County,20143,,,,,,,,
,1524,Pawnee County,20145,,,,,,,,
,1461,Phillips County,20147,,,,,,,,
,1483,Pottawatomie County,20149,,,,,,,,
,1541,Pratt County,20151,,,,,,,,
,1462,Rawlins County,20153,,,,,,,,
,1531,Reno County,20155,,,,,,,,
,1465,Republic County,20157,,,,,,,,
,1520,Rice County,20159,,,,,,,,
,1480,Riley County,20161,,,,,,,,
,1481,Rooks County,20163,,,,,,,,
,1515,Rush County,20165,,,,,,,,
,1499,Russell County,20167,,,,,,,,
,1503,Saline County,20169,,,,,,,,
,1510,Scott County,20171,,,,,,,,
,1540,Sedgwick County,20173,,,,,,,,
,1558,Seward County,20175,,,,,,,,
,1490,Shawnee County,20177,,,,,,,,
,1478,Sheridan County,20179,,,,,,,,
,1476,Sherman County,20181,,,,,,,,
,1467,Smith County,20183,,,,,,,,
,1528,Stafford County,20185,,,,,,,,
,1542,Stanton County,20187,,,,,,,,
,1556,Stevens County,20189,,,,,,,,
,1551,Sumner County,20191,,,,,,,,
,1477,Thomas County,20193,,,,,,,,
,1495,Trego County,20195,,,,,,,,
,1492,Wabaunsee County,20197,,,,,,,,
,1498,Wallace County,20199,,,,,,,,
,1469,Washington County,20201,,,,,,,,
,1511,Wichita County,20203,,,,,,,,
,1546,Wilson County,20205,,,,,,,,
,1535,Woodson County,20207,,,,,,,,
,1493,Wyandotte County,20209,,,,,,,,
,1655,Adair County,21001,,,,,,,,
,1678,Allen County,21003,,,,,,,,
,1600,Anderson County,21005,,,,,,,,
,1657,Ballard County,21007,,,,,,,,
,1663,Barren County,21009,,,,,,,,
,1592,Bath County,21011,,,,,,,,
,1675,Bell County,21013,,,,,,,,
,1565,Boone County,21015,,,,,,,,
,1590,Bourbon County,21017,,,,,,,,
,1584,Boyd County,21019,,,,,,,,
,1629,Boyle County,21021,,,,,,,,
,1570,Bracken County,21023,,,,,,,,
,1630,Breathitt County,21025,,,,,,,,
,1605,Breckinridge County,21027,,,,,,,,
,1602,Bullitt County,21029,,,,,,,,
,1648,Butler County,21031,,,,,,,,
,1649,Caldwell County,21033,,,,,,,,
,1683,Calloway County,21035,,,,,,,,
,1566,Campbell County,21037,,,,,,,,
,1673,Carlisle County,21039,,,,,,,,
,1572,Carroll County,21041,,,,,,,,
,1583,Carter County,21043,,,,,,,,
,1637,Casey County,21045,,,,,,,,
,1664,Christian County,21047,,,,,,,,
,1603,Clark County,21049,,,,,,,,
,1651,Clay County,21051,,,,,,,,
,1680,Clinton County,21053,,,,,,,,
,1638,Crittenden County,21055,,,,,,,,
,1677,Cumberland County,21057,,,,,,,,
,1615,Daviess County,21059,,,,,,,,
,1652,Edmonson County,21061,,,,,,,,
,1594,Elliott County,21063,,,,,,,,
,1621,Estill County,21065,,,,,,,,
,1595,Fayette County,21067,,,,,,,,
,1582,Fleming County,21069,,,,,,,,
,1623,Floyd County,21071,,,,,,,,
,1589,Franklin County,21073,,,,,,,,
,1684,Fulton County,21075,,,,,,,,
,1569,Gallatin County,21077,,,,,,,,
,1622,Garrard County,21079,,,,,,,,
,1571,Grant County,21081,,,,,,,,
,1676,Graves County,21083,,,,,,,,
,1634,Grayson County,21085,,,,,,,,
,1643,Green County,21087,,,,,,,,
,1574,Greenup County,21089,,,,,,,,
,1609,Hancock County,21091,,,,,,,,
,1606,Hardin County,21093,,,,,,,,
,1669,Harlan County,21095,,,,,,,,
,1580,Harrison County,21097,,,,,,,,
,1644,Hart County,21099,,,,,,,,
,1611,Henderson County,21101,,,,,,,,
,1579,Henry County,21103,,,,,,,,
,1682,Hickman County,21105,,,,,,,,
,1636,Hopkins County,21107,,,,,,,,
,1635,Jackson County,21109,,,,,,,,
,1588,Jefferson County,21111,,,,,,,,
,1608,Jessamine County,21113,,,,,,,,
,1607,Johnson County,21115,,,,,,,,
,1567,Kenton County,21117,,,,,,,,
,1641,Knott County,21119,,,,,,,,
,1668,Knox County,21121,,,,,,,,
,1626,Larue County,21123,,,,,,,,
,1653,Laurel County,21125,,,,,,,,
,1593,Lawrence County,21127,,,,,,,,
,1628,Lee County,21129,,,,,,,,
,1654,Leslie County,21131,,,,,,,,
,1656,Letcher County,21133,,,,,,,,
,1577,Lewis County,21135,,,,,,,,
,1633,Lincoln County,21137,,,,,,,,
,1646,Livingston County,21139,,,,,,,,
,1666,Logan County,21141,,,,,,,,
,1661,Lyon County,21143,,,,,,,,
,1658,McCracken County,21145,,,,,,,,
,1674,McCreary County,21147,,,,,,,,
,1631,McLean County,21149,,,,,,,,
,1616,Madison County,21151,,,,,,,,
,1619,Magoffin County,21153,,,,,,,,
,1627,Marion County,21155,,,,,,,,
,1667,Marshall County,21157,,,,,,,,
,1613,Martin County,21159,,,,,,,,
,1573,Mason County,21161,,,,,,,,
,1596,Meade County,21163,,,,,,,,
,1604,Menifee County,21165,,,,,,,,
,1612,Mercer County,21167,,,,,,,,
,1662,Metcalfe County,21169,,,,,,,,
,1681,Monroe County,21171,,,,,,,,
,1597,Montgomery County,21173,,,,,,,,
,1601,Morgan County,21175,,,,,,,,
,1647,Muhlenberg County,21177,,,,,,,,
,1610,Nelson County,21179,,,,,,,,
,1586,Nicholas County,21181,,,,,,,,
,1625,Ohio County,21183,,,,,,,,
,1581,Oldham County,21185,,,,,,,,
,1576,Owen County,21187,,,,,,,,
,1639,Owsley County,21189,,,,,,,,
,1568,Pendleton County,21191,,,,,,,,
,1645,Perry County,21193,,,,,,,,
,1624,Pike County,21195,,,,,,,,
,1614,Powell County,21197,,,,,,,,
,1650,Pulaski County,21199,,,,,,,,
,1578,Robertson County,21201,,,,,,,,
,1640,Rockcastle County,21203,,,,,,,,
,1587,Rowan County,21205,,,,,,,,
,1660,Russell County,21207,,,,,,,,
,1585,Scott County,21209,,,,,,,,
,1591,Shelby County,21211,,,,,,,,
,1679,Simpson County,21213,,,,,,,,
,1599,Spencer County,21215,,,,,,,,
,1642,Taylor County,21217,,,,,,,,
,1665,Todd County,21219,,,,,,,,
,1670,Trigg County,21221,,,,,,,,
,1575,Trimble County,21223,,,,,,,,
,1618,Union County,21225,,,,,,,,
,1659,Warren County,21227,,,,,,,,
,1617,Washington County,21229,,,,,,,,
,1671,Wayne County,21231,,,,,,,,
,1632,Webster County,21233,,,,,,,,
,1672,Whitley County,21235,,,,,,,,
,1620,Wolfe County,21237,,,,,,,,
,1598,Woodford County,21239,,,,,,,,
,1732,Acadia Parish,22001,,,,,,,,
,1721,Allen Parish,22003,,,,,,,,
,1734,Ascension Parish,22005,,,,,,,,
,1740,Assumption Parish,22007,,,,,,,,
,1713,Avoyelles Parish,22009,,,,,,,,
,1722,Beauregard Parish,22011,,,,,,,,
,1696,Bienville Parish,22013,,,,,,,,
,1686,Bossier Parish,22015,,,,,,,,
,1685,Caddo Parish,22017,,,,,,,,
,1730,Calcasieu Parish,22019,,,,,,,,
,1701,Caldwell Parish,22021,,,,,,,,
,1741,Cameron Parish,22023,,,,,,,,
,1706,Catahoula Parish,22025,,,,,,,,
,1688,Claiborne Parish,22027,,,,,,,,
,1710,Concordia Parish,22029,,,,,,,,
,1700,De Soto Parish,22031,,,,,,,,
,1724,East Baton Rouge Parish,22033,,,,,,,,
,1692,East Carroll Parish,22035,,,,,,,,
,1718,East Feliciana Parish,22037,,,,,,,,
,1720,Evangeline Parish,22039,,,,,,,,
,1699,Franklin Parish,22041,,,,,,,,
,1709,Grant Parish,22043,,,,,,,,
,1746,Iberia Parish,22045,,,,,,,,
,1729,Iberville Parish,22047,,,,,,,,
,1698,Jackson Parish,22049,,,,,,,,
,1748,Jefferson Parish,22051,,,,,,,,
,1731,Jefferson Davis Parish,22053,,,,,,,,
,1733,Lafayette Parish,22055,,,,,,,,
,1744,Lafourche Parish,22057,,,,,,,,
,1707,LaSalle Parish,22059,,,,,,,,
,1693,Lincoln Parish,22061,,,,,,,,
,1727,Livingston Parish,22063,,,,,,,,
,1697,Madison Parish,22065,,,,,,,,
,1690,Morehouse Parish,22067,,,,,,,,
,1705,Natchitoches Parish,22069,,,,,,,,
,1737,Orleans Parish,22071,,,,,,,,
,1694,Ouachita Parish,22073,,,,,,,,
,1745,Plaquemines Parish,22075,,,,,,,,
,1714,Pointe Coupee Parish,22077,,,,,,,,
,1711,Rapides Parish,22079,,,,,,,,
,1703,Red River Parish,22081,,,,,,,,
,1695,Richland Parish,22083,,,,,,,,
,1708,Sabine Parish,22085,,,,,,,,
,1742,Saint Bernard Parish,22087,,,,,,,,
,1739,Saint Charles Parish,22089,,,,,,,,
,1717,Saint Helena Parish,22091,,,,,,,,
,1736,Saint James Parish,22093,,,,,,,,
,1735,Saint John the Baptist Parish,22095,,,,,,,,
,1723,Saint Landry Parish,22097,,,,,,,,
,1728,Saint Martin Parish,22099,,,,,,,,
,1743,Saint Mary Parish,22101,,,,,,,,
,1725,Saint Tammany Parish,22103,,,,,,,,
,1716,Tangipahoa Parish,22105,,,,,,,,
,1702,Tensas Parish,22107,,,,,,,,
,1747,Terrebonne Parish,22109,,,,,,,,
,1689,Union Parish,22111,,,,,,,,
,1738,Vermilion Parish,22113,,,,,,,,
,1712,Vernon Parish,22115,,,,,,,,
,1715,Washington Parish,22117,,,,,,,,
,1687,Webster Parish,22119,,,,,,,,
,1726,West Baton Rouge Parish,22121,,,,,,,,
,1691,West Carroll Parish,22123,,,,,,,,
,1719,West Feliciana Parish,22125,,,,,,,,
,1704,Winn Parish,22127,,,,,,,,
,1758,Androscoggin County,23001,,,,,,,,
,1749,Aroostook County,23003,,,,,,,,
,1762,Cumberland County,23005,,,,,,,,
,1754,Franklin County,23007,,,,,,,,
,1759,Hancock County,23009,,,,,,,,
,1757,Kennebec County,23011,,,,,,,,
,1760,Knox County,23013,,,,,,,,
,1761,Lincoln County,23015,,,,,,,,
,1755,Oxford County,23017,,,,,,,,
,1752,Penobscot County,23019,,,,,,,,
,1751,Piscataquis County,23021,,,,,,,,
,1763,Sagadahoc County,23023,,,,,,,,
,1750,Somerset County,23025,,,,,,,,
,1756,Waldo County,23027,,,,,,,,
,1753,Washington County,23029,,,,,,,,
,1764,York County,23031,,,,,,,,
,1766,Allegany County,24001,,,,,,,,
,1778,Anne Arundel County,24003,,,,,,,,
,1771,Baltimore County,24005,,,,,,,,
,1782,Calvert County,24009,,,,,,,,
,1779,Caroline County,24011,,,,,,,,
,1770,Carroll County,24013,,,,,,,,
,1767,Cecil County,24015,,,,,,,,
,1783,Charles County,24017,,,,,,,,
,1784,Dorchester County,24019,,,,,,,,
,1772,Frederick County,24021,,,,,,,,
,1768,Garrett County,24023,,,,,,,,
,1769,Harford County,24025,,,,,,,,
,1775,Howard County,24027,,,,,,,,
,1773,Kent County,24029,,,,,,,,
,1776,Montgomery County,24031,,,,,,,,
,1780,Prince George's County,24033,,,,,,,,
,1777,Queen Anne's County,24035,,,,,,,,
,1786,Saint Mary's County,24037,,,,,,,,
,1788,Somerset County,24039,,,,,,,,
,1781,Talbot County,24041,,,,,,,,
,1765,Washington County,24043,,,,,,,,
,1785,Wicomico County,24045,,,,,,,,
,1787,Worcester County,24047,,,,,,,,
,1774,Baltimore City,24510,,,,,,,,
,1800,Barnstable County,25001,,,,,,,,
,1790,Berkshire County,25003,,,,,,,,
,1799,Bristol County,25005,,,,,,,,
,1801,Dukes County,25007,,,,,,,,
,1789,Essex County,25009,,,,,,,,
,1791,Franklin County,25011,,,,,,,,
,1796,Hampden County,25013,,,,,,,,
,1794,Hampshire County,25015,,,,,,,,
,1792,Middlesex County,25017,,,,,,,,
,1802,Nantucket County,25019,,,,,,,,
,1798,Norfolk County,25021,,,,,,,,
,1797,Plymouth County,25023,,,,,,,,
,1795,Suffolk County,25025,,,,,,,,
,1793,Worcester County,25027,,,,,,,,
,1829,Alcona County,26001,,,,,,,,
,1810,Alger County,26003,,,,,,,,
,1870,Allegan County,26005,,,,,,,,
,1822,Alpena County,26007,,,,,,,,
,1823,Antrim County,26009,,,,,,,,
,1842,Arenac County,26011,,,,,,,,
,1806,Baraga County,26013,,,,,,,,
,1872,Barry County,26015,,,,,,,,
,1846,Bay County,26017,,,,,,,,
,1832,Benzie County,26019,,,,,,,,
,1879,Berrien County,26021,,,,,,,,
,1883,Branch County,26023,,,,,,,,
,1877,Calhoun County,26025,,,,,,,,
,1885,Cass County,26027,,,,,,,,
,1821,Charlevoix County,26029,,,,,,,,
,1819,Cheboygan County,26031,,,,,,,,
,1816,Chippewa County,26033,,,,,,,,
,1843,Clare County,26035,,,,,,,,
,1865,Clinton County,26037,,,,,,,,
,1828,Crawford County,26039,,,,,,,,
,1815,Delta County,26041,,,,,,,,
,1813,Dickinson County,26043,,,,,,,,
,1871,Eaton County,26045,,,,,,,,
,1818,Emmet County,26047,,,,,,,,
,1860,Genesee County,26049,,,,,,,,
,1844,Gladwin County,26051,,,,,,,,
,1808,Gogebic County,26053,,,,,,,,
